id,REGION,EDUCATIONFOURRANGES,POLITICAL3RANGES,RACEETHNICITY5RANGES,RELIGION
10809.0,4.0,4.0,3.0,4.0,5.0
10817.0,4.0,3.0,3.0,4.0,5.0
10829.0,2.0,3.0,3.0,4.0,4.0
10831.0,3.0,3.0,3.0,4.0,5.0
10837.0,4.0,4.0,3.0,5.0,5.0
10851.0,3.0,3.0,2.0,4.0,1.0
10854.0,3.0,4.0,2.0,4.0,5.0
10855.0,2.0,3.0,2.0,4.0,1.0
10858.0,2.0,4.0,3.0,4.0,5.0
10859.0,3.0,3.0,2.0,4.0,1.0
10865.0,3.0,3.0,1.0,4.0,5.0
10874.0,4.0,4.0,3.0,4.0,5.0
10877.0,3.0,4.0,2.0,4.0,5.0
10884.0,4.0,3.0,2.0,4.0,1.0
10886.0,4.0,4.0,3.0,4.0,5.0
10887.0,4.0,4.0,2.0,2.0,1.0
10905.0,4.0,4.0,2.0,5.0,4.0
10907.0,2.0,3.0,3.0,5.0,5.0
10928.0,4.0,3.0,2.0,4.0,1.0
10937.0,3.0,3.0,2.0,4.0,1.0
10946.0,4.0,4.0,3.0,4.0,1.0
10957.0,4.0,3.0,2.0,4.0,5.0
10959.0,4.0,4.0,3.0,2.0,3.0
10962.0,4.0,4.0,2.0,4.0,1.0
10974.0,3.0,3.0,2.0,4.0,4.0
10982.0,3.0,4.0,2.0,4.0,1.0
10984.0,4.0,3.0,2.0,4.0,1.0
10988.0,4.0,3.0,1.0,4.0,1.0
11001.0,4.0,3.0,3.0,4.0,5.0
11002.0,1.0,4.0,3.0,4.0,2.0
11007.0,1.0,4.0,2.0,4.0,1.0
11023.0,2.0,4.0,2.0,4.0,1.0
11028.0,1.0,4.0,3.0,4.0,5.0
11029.0,3.0,2.0,3.0,4.0,5.0
11038.0,4.0,3.0,3.0,4.0,5.0
11045.0,1.0,2.0,2.0,4.0,1.0
11054.0,4.0,4.0,3.0,4.0,1.0
11056.0,4.0,4.0,3.0,1.0,5.0
11069.0,3.0,4.0,2.0,4.0,1.0
11074.0,1.0,4.0,2.0,4.0,5.0
11077.0,3.0,3.0,2.0,4.0,1.0
11094.0,3.0,2.0,3.0,1.0,4.0
11096.0,2.0,4.0,1.0,4.0,1.0
11099.0,4.0,4.0,3.0,4.0,5.0
11101.0,4.0,3.0,1.0,4.0,5.0
11127.0,1.0,4.0,3.0,4.0,5.0
11136.0,1.0,4.0,3.0,4.0,5.0
11139.0,3.0,4.0,2.0,3.0,1.0
11142.0,2.0,4.0,3.0,4.0,2.0
11156.0,1.0,4.0,3.0,4.0,4.0
11185.0,4.0,3.0,3.0,2.0,3.0
11214.0,4.0,4.0,2.0,4.0,1.0
11224.0,2.0,4.0,3.0,4.0,5.0
11234.0,2.0,4.0,2.0,4.0,5.0
11236.0,1.0,4.0,3.0,4.0,1.0
11238.0,4.0,4.0,3.0,4.0,5.0
11251.0,2.0,4.0,2.0,2.0,1.0
11257.0,1.0,4.0,3.0,4.0,5.0
11258.0,4.0,3.0,3.0,4.0,5.0
11264.0,4.0,4.0,3.0,4.0,5.0
11274.0,2.0,2.0,2.0,4.0,5.0
11270.0,3.0,3.0,2.0,4.0,1.0
11272.0,1.0,3.0,3.0,4.0,5.0
11279.0,3.0,4.0,3.0,4.0,5.0
11285.0,1.0,4.0,1.0,4.0,5.0
11286.0,3.0,2.0,1.0,4.0,1.0
11290.0,3.0,4.0,1.0,4.0,1.0
11299.0,2.0,1.0,2.0,4.0,4.0
11309.0,1.0,3.0,2.0,4.0,2.0
11314.0,4.0,2.0,2.0,4.0,1.0
11317.0,1.0,2.0,2.0,4.0,5.0
11320.0,4.0,4.0,3.0,2.0,1.0
11333.0,4.0,4.0,3.0,4.0,2.0
11334.0,2.0,3.0,2.0,4.0,1.0
11345.0,3.0,4.0,2.0,4.0,1.0
11349.0,1.0,4.0,2.0,4.0,2.0
11352.0,3.0,3.0,1.0,4.0,1.0
11361.0,4.0,4.0,3.0,5.0,2.0
11384.0,4.0,3.0,3.0,4.0,5.0
11394.0,4.0,4.0,2.0,3.0,1.0
11395.0,1.0,3.0,3.0,4.0,5.0
11412.0,4.0,4.0,3.0,4.0,5.0
11434.0,2.0,4.0,2.0,4.0,1.0
11436.0,4.0,3.0,2.0,4.0,5.0
11459.0,4.0,2.0,3.0,2.0,5.0
11474.0,4.0,4.0,3.0,4.0,4.0
11479.0,4.0,4.0,2.0,2.0,5.0
11483.0,4.0,2.0,2.0,4.0,5.0
11491.0,1.0,2.0,2.0,4.0,1.0
11499.0,3.0,3.0,2.0,4.0,5.0
11512.0,3.0,4.0,1.0,4.0,1.0
11517.0,3.0,3.0,1.0,4.0,1.0
11521.0,3.0,4.0,3.0,4.0,1.0
11532.0,4.0,3.0,3.0,4.0,5.0
11533.0,2.0,2.0,1.0,4.0,1.0
11536.0,4.0,4.0,2.0,4.0,1.0
11539.0,4.0,4.0,3.0,4.0,5.0
11559.0,2.0,4.0,3.0,4.0,5.0
11560.0,1.0,3.0,3.0,4.0,5.0
11561.0,2.0,4.0,3.0,4.0,1.0
11571.0,3.0,4.0,2.0,4.0,1.0
11578.0,4.0,4.0,2.0,1.0,1.0
11590.0,4.0,4.0,3.0,4.0,1.0
11598.0,3.0,3.0,2.0,4.0,1.0
11611.0,1.0,4.0,2.0,4.0,1.0
11635.0,4.0,3.0,1.0,4.0,1.0
11649.0,1.0,4.0,2.0,2.0,3.0
11653.0,4.0,4.0,2.0,4.0,1.0
11654.0,4.0,3.0,2.0,4.0,4.0
11666.0,4.0,4.0,3.0,4.0,5.0
11675.0,4.0,4.0,2.0,2.0,5.0
11677.0,1.0,4.0,3.0,4.0,5.0
11691.0,1.0,3.0,3.0,1.0,1.0
11694.0,4.0,4.0,2.0,4.0,5.0
11702.0,3.0,4.0,2.0,1.0,1.0
11719.0,2.0,3.0,3.0,5.0,1.0
11720.0,2.0,4.0,2.0,4.0,1.0
11743.0,2.0,4.0,2.0,4.0,5.0
11747.0,1.0,4.0,2.0,2.0,1.0
11763.0,1.0,4.0,3.0,4.0,5.0
11764.0,3.0,2.0,2.0,3.0,5.0
11772.0,3.0,4.0,3.0,4.0,5.0
11780.0,1.0,4.0,3.0,4.0,5.0
11782.0,4.0,3.0,3.0,4.0,5.0
11783.0,1.0,4.0,3.0,4.0,2.0
11789.0,2.0,4.0,2.0,2.0,3.0
11791.0,3.0,3.0,2.0,4.0,1.0
11794.0,4.0,4.0,2.0,4.0,1.0
11798.0,2.0,4.0,3.0,4.0,1.0
11806.0,1.0,4.0,2.0,4.0,5.0
11814.0,3.0,4.0,2.0,4.0,5.0
11817.0,1.0,4.0,3.0,4.0,1.0
11829.0,2.0,3.0,3.0,4.0,5.0
11866.0,2.0,4.0,2.0,4.0,1.0
11869.0,4.0,4.0,3.0,4.0,5.0
11876.0,4.0,4.0,2.0,4.0,5.0
11889.0,4.0,4.0,3.0,4.0,5.0
11892.0,4.0,2.0,2.0,4.0,5.0
11898.0,2.0,3.0,2.0,4.0,4.0
11905.0,1.0,4.0,2.0,4.0,5.0
11906.0,2.0,4.0,2.0,4.0,1.0
11908.0,4.0,4.0,2.0,4.0,5.0
11918.0,3.0,3.0,2.0,1.0,4.0
11935.0,4.0,3.0,3.0,1.0,1.0
11937.0,4.0,4.0,2.0,4.0,1.0
11942.0,4.0,3.0,2.0,3.0,5.0
11943.0,2.0,4.0,3.0,4.0,5.0
11955.0,3.0,4.0,3.0,4.0,5.0
11957.0,1.0,3.0,1.0,4.0,5.0
11959.0,3.0,3.0,2.0,4.0,5.0
11969.0,2.0,1.0,3.0,4.0,5.0
11981.0,2.0,4.0,3.0,4.0,5.0
11985.0,1.0,3.0,1.0,4.0,1.0
11991.0,4.0,4.0,2.0,5.0,5.0
12004.0,4.0,3.0,2.0,4.0,1.0
12005.0,1.0,3.0,2.0,4.0,5.0
12027.0,2.0,3.0,3.0,4.0,1.0
12044.0,3.0,4.0,2.0,2.0,3.0
12048.0,4.0,4.0,1.0,1.0,5.0
12055.0,2.0,4.0,3.0,5.0,5.0
12063.0,2.0,4.0,2.0,4.0,1.0
12082.0,3.0,4.0,2.0,4.0,1.0
12083.0,4.0,3.0,2.0,4.0,5.0
12105.0,3.0,3.0,2.0,4.0,1.0
12124.0,3.0,4.0,3.0,4.0,2.0
12127.0,2.0,2.0,2.0,4.0,5.0
12137.0,1.0,4.0,3.0,4.0,1.0
12139.0,2.0,4.0,3.0,4.0,5.0
12140.0,3.0,3.0,3.0,4.0,1.0
12145.0,4.0,2.0,2.0,4.0,5.0
12149.0,1.0,3.0,3.0,4.0,5.0
12150.0,4.0,3.0,2.0,4.0,5.0
12153.0,3.0,4.0,3.0,1.0,1.0
12174.0,1.0,2.0,2.0,4.0,5.0
12176.0,3.0,3.0,2.0,2.0,1.0
12180.0,4.0,4.0,2.0,2.0,3.0
12185.0,1.0,3.0,2.0,1.0,1.0
12190.0,3.0,4.0,3.0,1.0,1.0
12194.0,4.0,4.0,3.0,1.0,1.0
12197.0,4.0,3.0,2.0,4.0,1.0
12202.0,4.0,2.0,3.0,4.0,5.0
12239.0,2.0,3.0,1.0,4.0,1.0
12243.0,1.0,4.0,3.0,4.0,5.0
12258.0,4.0,3.0,2.0,3.0,1.0
12271.0,3.0,3.0,3.0,4.0,1.0
12272.0,2.0,4.0,1.0,4.0,5.0
12273.0,1.0,4.0,3.0,2.0,5.0
12274.0,4.0,4.0,2.0,4.0,1.0
12277.0,2.0,3.0,2.0,1.0,1.0
12278.0,3.0,4.0,3.0,4.0,5.0
12287.0,3.0,4.0,2.0,1.0,4.0
12288.0,4.0,2.0,1.0,1.0,1.0
12291.0,1.0,4.0,1.0,4.0,1.0
12294.0,1.0,4.0,2.0,4.0,1.0
12296.0,4.0,3.0,2.0,3.0,1.0
12307.0,4.0,3.0,2.0,4.0,1.0
12333.0,2.0,3.0,2.0,3.0,1.0
12334.0,3.0,4.0,2.0,4.0,5.0
12357.0,3.0,3.0,3.0,4.0,5.0
12378.0,2.0,4.0,3.0,4.0,1.0
