,id,ALLANIMALPROTECTION,ALLENVIRONMENT,ALLCOST,ALLHEALTH,ALLRELIGIOUSSPIRITUAL,ALLSOCIALINFLUENCE,ALLSOCIALJUSTICEWORLDHUNGER,ALLFOODTREND,ALLDISGUST
641,5677.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
642,5690.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0
643,5691.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
644,5693.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0
645,5694.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0
646,5708.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0
647,5711.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0
648,5722.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,5.0
649,5729.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0
650,5731.0,5.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0
651,5737.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0
652,5741.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0
653,5763.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,5.0
654,5779.0,5.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0
655,5795.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,5.0
656,5805.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
657,5830.0,2.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0
658,5848.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
659,5849.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0
660,5850.0,5.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,5.0
661,5852.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0
662,5856.0,1.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0
663,5862.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0
664,5865.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
665,5879.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
666,5883.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0
667,5884.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
668,5885.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0
669,5888.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
670,5895.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0
671,5908.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
672,5927.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0
673,5937.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0
674,5942.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
675,5970.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0
676,5971.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0
677,5979.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
678,5988.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
679,5989.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,1.0,4.0
680,5998.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0
681,6007.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
682,6020.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,4.0
683,6024.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0
684,6039.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0
685,6048.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0
686,6056.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0
687,6063.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0
688,6065.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0
689,6086.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
690,6089.0,1.0,4.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0
691,6091.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,1.0,4.0
692,6108.0,5.0,5.0,3.0,4.0,1.0,2.0,4.0,1.0,5.0
693,6127.0,2.0,4.0,3.0,4.0,1.0,5.0,1.0,5.0,1.0
694,6130.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0
695,6136.0,2.0,4.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0
696,6150.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
697,6151.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
698,6175.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
699,6176.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
700,6177.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0
701,6188.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0
702,6198.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0
703,6211.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
704,6213.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
705,6220.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0
706,6236.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0
707,6240.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
708,6252.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709,6253.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0
710,6254.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0
711,6259.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0
712,6261.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0
713,6263.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
714,6266.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
715,6269.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,2.0,5.0
716,6284.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0
717,6286.0,5.0,4.0,5.0,5.0,4.0,1.0,5.0,2.0,5.0
718,6299.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0
719,6300.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0
720,6301.0,5.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,5.0
721,6304.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
722,6308.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0
723,6318.0,2.0,3.0,4.0,5.0,2.0,3.0,2.0,1.0,3.0
724,6327.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0
725,6328.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0
726,6330.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0
727,6331.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
728,6343.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0
729,6347.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,4.0
730,6354.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0
731,6355.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0
732,6356.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0
733,6359.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
734,6380.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0
735,6402.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
736,6413.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0
737,6417.0,3.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,4.0
738,6419.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0
739,6443.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0
740,6444.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0
741,6472.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
742,6481.0,5.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0
743,6493.0,5.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,5.0
744,6496.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0
745,6510.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
746,6515.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0
747,6527.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
748,6533.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0
749,6535.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
750,6565.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0
751,6570.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0
752,6578.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
753,6579.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0
754,6593.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
755,6603.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
756,6606.0,3.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0
757,6619.0,5.0,4.0,2.0,3.0,1.0,1.0,5.0,1.0,5.0
758,6629.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
759,6657.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0
760,6697.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0
761,6710.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0
762,6737.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0
763,6739.0,3.0,4.0,3.0,5.0,2.0,1.0,3.0,1.0,5.0
764,6750.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
765,6754.0,4.0,5.0,2.0,5.0,2.0,1.0,4.0,1.0,3.0
766,6760.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0
767,6765.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0
768,6771.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
769,6796.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
770,6799.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0
771,6814.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0
772,6824.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0
773,6830.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
774,6831.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
775,6833.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0
776,6835.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0
777,6843.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0
778,6849.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
779,6852.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0
780,6857.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0
781,6864.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
782,6867.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0
783,6869.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0
784,6882.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
785,6883.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
786,6907.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,4.0
787,6920.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0
788,6924.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
789,6956.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0
790,6959.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0
791,6967.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0
792,6971.0,3.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0
793,6976.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,4.0
794,6977.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0
795,6980.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0
796,6994.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,1.0,5.0
797,7002.0,5.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0
798,7004.0,3.0,5.0,2.0,5.0,1.0,3.0,3.0,2.0,4.0
799,7022.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,2.0
800,7025.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0
801,7033.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0
802,7043.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
803,7070.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0
804,7078.0,4.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,4.0
805,7088.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
806,7100.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0
807,7101.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0
808,7103.0,2.0,4.0,3.0,5.0,1.0,1.0,5.0,1.0,2.0
809,7124.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
810,7129.0,5.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0
811,7145.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0
812,7146.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0
813,7149.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
814,7154.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
815,7167.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0
816,7169.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0
817,7188.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0
818,7198.0,5.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0
819,7204.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0
820,7205.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0
821,7211.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0
822,7218.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0
823,7224.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0
824,7255.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0
825,7256.0,5.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0
826,7261.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0
827,7267.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
828,7277.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0
829,7283.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0
830,7285.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0
831,7286.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
832,7308.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
833,7321.0,5.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,4.0
834,7336.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
835,7348.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0
836,7352.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0
837,7353.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0
838,7366.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
839,7379.0,2.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,3.0
840,7402.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0
841,7408.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
842,7429.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
843,7445.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0
844,7450.0,3.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0
845,7455.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
846,7457.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0
847,7465.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
848,7475.0,5.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0
849,7478.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0
850,7482.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0
851,7490.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
852,7492.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0
853,7520.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
854,7524.0,2.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0
855,7591.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0
856,7610.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0
857,7616.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0
858,7618.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
859,7620.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0
860,7625.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,4.0,3.0
861,7632.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0
862,7641.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
863,7655.0,5.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0
864,7661.0,5.0,4.0,5.0,5.0,1.0,1.0,2.0,1.0,4.0
865,7662.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0
866,7671.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
867,7672.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,1.0,3.0
868,7680.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0
869,7682.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0
870,7685.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
871,7689.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0
872,7698.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0
873,7701.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
874,7716.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0
875,7724.0,3.0,4.0,4.0,4.0,1.0,3.0,5.0,4.0,4.0
876,7736.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0
877,7741.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0
878,7745.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
879,7755.0,5.0,5.0,3.0,4.0,1.0,1.0,4.0,1.0,5.0
880,7767.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0
881,7790.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0
882,7792.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
883,7799.0,3.0,4.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0
884,7804.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0
885,7819.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,4.0,4.0
886,7831.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0
887,7834.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
888,7852.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0
889,7884.0,5.0,2.0,1.0,4.0,1.0,5.0,2.0,1.0,5.0
890,7886.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
891,7909.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0
892,7920.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
893,7922.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0
894,7939.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
895,7951.0,2.0,3.0,4.0,5.0,3.0,4.0,1.0,4.0,5.0
896,7956.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
897,7980.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0
898,7982.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,5.0
899,8001.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0
900,8012.0,2.0,4.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0
901,8029.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0
902,8050.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
903,8061.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
904,8064.0,5.0,5.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0
905,8080.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
906,8083.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
907,8088.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0
908,8103.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
909,8171.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,5.0
910,8210.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0
911,8211.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0
912,8213.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0
913,8246.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
914,8264.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
915,8274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
916,8288.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
917,8296.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
918,8298.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
919,8303.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
920,8310.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,5.0
921,8334.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,5.0
922,8360.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
923,8377.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
924,8405.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
925,8411.0,5.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,5.0
926,8414.0,4.0,1.0,1.0,5.0,5.0,3.0,1.0,4.0,3.0
927,8420.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
928,8422.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,4.0,1.0
929,8434.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0
930,8440.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
931,8447.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0
932,8450.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0
933,8481.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
934,8486.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,1.0,1.0
935,8490.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
936,8491.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
937,8520.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0
938,8523.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0
939,8535.0,3.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0
940,8545.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0
941,8551.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
942,8567.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,5.0
943,8576.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
944,8584.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0
945,8599.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
946,8602.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
947,8614.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0
948,8621.0,5.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0
949,8622.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
950,8646.0,5.0,5.0,4.0,5.0,1.0,3.0,3.0,5.0,5.0
951,8650.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0
952,8669.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,1.0,5.0
953,8680.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0
954,8689.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
955,8710.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
956,8724.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0
957,8742.0,5.0,5.0,3.0,4.0,2.0,1.0,4.0,1.0,5.0
958,8767.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0
959,8778.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0
960,8793.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
961,8809.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0
962,8819.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0
